Channel ACC,0.71875,0.71875,0.75,0.75
Channel ACC,0.25,0.28125,0.28125,0.28125

#Frame20 #Time(ms) 685
Sensor 0
Channel EMG,0.00621042191195544,0.0063782711528191,0.00621042191195544,0.00587472343022812,0.00587472343022812,0.00621042191195544,0.0063782711528191,0.0063782711528191,0.0063782711528191,0.00654612039368276,0.00621042191195544,0.00654612039368276,0.00654612039368276,0.00688181887541009,0.00688181887541009,0.00654612039368276,0.00654612039368276,0.00688181887541009,0.00721751735713741,0.00721751735713741,0.00654612039368276,0.00654612039368276,0.00704966811627375,0.00704966811627375,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.0063782711528191,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00688181887541009,0.00654612039368276,0.00704966811627375,0.00704966811627375,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00621042191195544,0.00654612039368276,0.00688181887541009,0.00654612039368276,0.00654612039368276,0.00587472343022812,0.00654612039368276,0.00587472343022812,0.00621042191195544,0.00621042191195544,0.00621042191195544,0.0063782711528191,0.00654612039368276,0.00621042191195544
Channel ACC,-0.75,-0.75,-0.75,-0.75
Channel ACC,0.78125,0.78125,0.78125,0.8125
Channel ACC,0.28125,0.3125,0.34375,0.375

#Frame21 #Time(ms) 712
Sensor 0
Channel EMG,0.00654612039368276,0.00654612039368276,0.00688181887541009,0.00721751735713741,0.00755321583886473,0.00721751735713741,0.00755321583886473,0.00721751735713741,0.00688181887541009,0.00688181887541009,0.00688181887541009,0.00721751735713741,0.00721751735713741,0.00755321583886473,0.00772106507972839,0.00772106507972839,0.00755321583886473,0.00755321583886473,0.00788891432059205,0.00788891432059205,0.00721751735713741,0.00688181887541009,0.00721751735713741,0.00788891432059205,0.00788891432059205,0.00755321583886473,0.00704966811627375,0.00721751735713741,0.00721751735713741,0.00688181887541009,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00704966811627375,0.00688181887541009,0.00654612039368276,0.00587472343022812,0.00587472343022812,0.00621042191195544,0.0063782711528191,0.00621042191195544,0.00654612039368276,0.0063782711528191,0.0063782711528191,0.00621042191195544,0.00688181887541009,0.00688181887541009,0.00621042191195544,0.0063782711528191,0.00654612039368276,0.00654612039368276,0.0063782711528191
Channel ACC,-0.75,-0.75,-0.75,-0.75
Channel ACC,0.8125,0.8125,0.8125,0.78125
Channel ACC,0.375,0.40625,0.375,0.375

#Frame22 #Time(ms) 738
Sensor 0
Channel EMG,0.00654612039368276,0.00654612039368276,0.00704966811627375,0.00721751735713741,0.00688181887541009,0.00688181887541009,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00621042191195544,0.00621042191195544,0.00654612039368276,0.0063782711528191,0.00621042191195544,0.00621042191195544,0.00654612039368276,0.00654612039368276,0.0063782711528191,0.00621042191195544,0.00604257267109178,0.00587472343022812,0.00604257267109178,0.00621042191195544,0.0063782711528191,0.0063782711528191,0.00654612039368276,0.00621042191195544,0.00654612039368276,0.00654612039368276,0.00704966811627375,0.00688181887541009,0.0063782711528191,0.00654612039368276,0.00621042191195544,0.00587472343022812,0.00587472343022812,0.00621042191195544,0.00621042191195544,0.0063782711528191,0.00654612039368276,0.00688181887541009,0.00654612039368276,0.00654612039368276,0.00688181887541009,0.00688181887541009,0.00654612039368276,0.00587472343022812,0.00587472343022812,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00654612039368276
Channel ACC,-0.75,-0.75,-0.75,-0.75
Channel ACC,0.78125,0.78125,0.75,0.75
Channel ACC,0.34375,0.34375,0.3125,0.25

#Frame23 #Time(ms) 766
Sensor 0
Channel EMG,0.00654612039368276,0.0063782711528191,0.0063782711528191,0.00654612039368276,0.00704966811627375,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00688181887541009,0.00654612039368276,0.00704966811627375,0.00721751735713741,0.00654612039368276,0.00688181887541009,0.00704966811627375,0.00755321583886473,0.00721751735713741,0.00721751735713741,0.00721751735713741,0.00704966811627375,0.00704966811627375,0.00721751735713741,0.00654612039368276,0.00688181887541009,0.00721751735713741,0.00721751735713741,0.00721751735713741,0.00704966811627375,0.00688181887541009,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00688181887541009,0.00654612039368276,0.00688181887541009,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.0063782711528191,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00688181887541009,0.00688181887541009,0.00654612039368276,0.00587472343022812,0.00621042191195544,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00654612039368276
Channel ACC,-0.75,-0.75,-0.59375,-0.9375
Channel ACC,0.75,0.75,0.78125,0.875
Channel ACC,0.28125,0.3125,0.34375,0.375

#Frame24 #Time(ms) 793
Sensor 0
Channel EMG,0.00688181887541009,0.00654612039368276,0.00654612039368276,0.00604257267109178,0.00587472343022812,0.0055390249485008,0.00587472343022812,0.00621042191195544,0.00621042191195544,0.00621042191195544,0.00587472343022812,0.00587472343022812,0.00621042191195544,0.00587472343022812,0.00587472343022812,0.00587472343022812,0.00621042191195544,0.0063782711528191,0.00621042191195544,0.00604257267109178,0.00587472343022812,0.00587472343022812,0.00621042191195544,0.00570687418936446,0.00587472343022812,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.0063782711528191,0.00621042191195544,0.00621042191195544,0.00587472343022812,0.00621042191195544,0.00654612039368276,0.00621042191195544,0.00621042191195544,0.00621042191195544,0.00654612039368276,0.00621042191195544,0.00604257267109178,0.00621042191195544,0.00621042191195544,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.0063782711528191,0.00621042191195544,0.00621042191195544,0.0063782711528191,0.00654612039368276,0.0063782711528191
Channel ACC,-0.8125,-0.78125,-0.75,-0.75
Channel ACC,0.875,0.78125,0.71875,0.71875
Channel ACC,0.28125,0.25,0.1875,0.15625

#Frame25 #Time(ms) 820
Sensor 0
Channel EMG,0.0063782711528191,0.00621042191195544,0.00587472343022812,0.00604257267109178,0.00621042191195544,0.0063782711528191,0.00621042191195544,0.00654612039368276,0.00604257267109178,0.00587472343022812,0.00587472343022812,0.00587472343022812,0.00621042191195544,0.00621042191195544,0.00587472343022812,0.00587472343022812,0.00587472343022812,0.00570687418936446,0.0055390249485008,0.0055390249485008,0.00587472343022812,0.00587472343022812,0.00587472343022812,0.00587472343022812,0.00621042191195544,0.00621042191195544,0.00654612039368276,0.00654612039368276,0.00688181887541009,0.00654612039368276,0.00654612039368276,0.00721751735713741,0.00721751735713741,0.00721751735713741,0.00704966811627375,0.00654612039368276,0.00704966811627375,0.00688181887541009,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00688181887541009,0.00721751735713741,0.00654612039368276,0.00704966811627375,0.00688181887541009,0.00654612039368276,0.00654612039368276,0.0063782711528191,0.00654612039368276,0.00654612039368276,0.00621042191195544
Channel ACC,-0.75,-0.75,-0.78125,-0.78125
Channel ACC,0.75,0.75,0.78125,0.8125
Channel ACC,0.125,0.15625,0.125,0.03125

#Frame26 #Time(ms) 847
Sensor 0
Channel EMG,0.00587472343022812,0.00621042191195544,0.0063782711528191,0.00621042191195544,0.00654612039368276,0.00688181887541009,0.00688181887541009,0.00654612039368276,0.0063782711528191,0.00621042191195544,0.0063782711528191,0.00654612039368276,0.00654612039368276,0.0063782711528191,0.00654612039368276,0.00654612039368276,0.0063782711528191,0.00621042191195544,0.00654612039368276,0.00654612039368276,0.00587472343022812,0.00587472343022812,0.0063782711528191,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.0063782711528191,0.00654612039368276,0.00654612039368276,0.00621042191195544,0.00621042191195544,0.0063782711528191,0.0063782711528191,0.00604257267109178,0.00621042191195544,0.0063782711528191,0.00621042191195544,0.00621042191195544,0.00587472343022812,0.00587472343022812,0.00587472343022812,0.00621042191195544,0.0063782711528191,0.00587472343022812,0.00654612039368276,0.00621042191195544,0.00621042191195544,0.00621042191195544,0.00621042191195544,0.00587472343022812,0.00587472343022812
Channel ACC,-0.8125,-0.8125,-0.8125,-0.8125
Channel ACC,0.8125,0.8125,0.8125,0.8125
Channel ACC,-0.03125,-0.03125,-0.0625,-0.0625

#Frame27 #Time(ms) 874
Sensor 0
Channel EMG,0.00654612039368276,0.00621042191195544,0.00587472343022812,0.00587472343022812,0.00621042191195544,0.00621042191195544,0.00587472343022812,0.00604257267109178,0.00621042191195544,0.00587472343022812,0.00587472343022812,0.0063782711528191,0.00621042191195544,0.00587472343022812,0.0055390249485008,0.0055390249485008,0.00587472343022812,0.00570687418936446,0.0055390249485008,0.00520332646677348,0.00587472343022812,0.00570687418936446,0.00621042191195544,0.00587472343022812,0.0055390249485008,0.00587472343022812,0.0055390249485008,0.0055390249485008,0.00621042191195544,0.00587472343022812,0.00621042191195544,0.00621042191195544,0.00587472343022812,0.00587472343022812,0.00621042191195544,0.00621042191195544,0.00587472343022812,0.00621042191195544,0.00621042191195544,0.00621042191195544,0.00587472343022812,0.00587472343022812,0.0063782711528191,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00621042191195544,0.00654612039368276,0.00654612039368276
Channel ACC,-0.8125,-0.84375,-0.84375,-0.84375
Channel ACC,0.8125,0.78125,0.78125,0.78125
Channel ACC,0,0.03125,0.03125,0.03125

#Frame28 #Time(ms) 901
Sensor 0
Channel EMG,0.00688181887541009,0.00688181887541009,0.00654612039368276,0.00654612039368276,0.00688181887541009,0.00704966811627375,0.00654612039368276,0.00654612039368276,0.00688181887541009,0.00721751735713741,0.00721751735713741,0.00688181887541009,0.00704966811627375,0.00721751735713741,0.00688181887541009,0.00688181887541009,0.00688181887541009,0.00654612039368276,0.00688181887541009,0.00654612039368276,0.00621042191195544,0.00587472343022812,0.00587472343022812,0.00587472343022812,0.00621042191195544,0.00587472343022812,0.0055390249485008,0.0055390249485008,0.0055390249485008,0.00520332646677348,0.00587472343022812,0.00587472343022812,0.00570687418936446,0.00587472343022812,0.00570687418936446,0.00520332646677348,0.00621042191195544,0.00654612039368276,0.00621042191195544,0.00621042191195544,0.00654612039368276,0.00688181887541009,0.00704966811627375,0.00654612039368276,0.0063782711528191,0.00621042191195544,0.0063782711528191,0.00654612039368276,0.00721751735713741,0.00721751735713741,0.00721751735713741,0.00688181887541009
Channel ACC,-0.84375,-0.84375,-0.84375,-0.875
Channel ACC,0.78125,0.78125,0.78125,0.78125
Channel ACC,0.03125,0,0,-0.0625

#Frame29 #Time(ms) 927
Sensor 0
Channel EMG,0.00654612039368276,0.00621042191195544,0.00621042191195544,0.0063782711528191,0.00654612039368276,0.00688181887541009,0.00654612039368276,0.0063782711528191,0.00621042191195544,0.00654612039368276,0.0063782711528191,0.0055390249485008,0.0055390249485008,0.00587472343022812,0.00587472343022812,0.00621042191195544,0.0063782711528191,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00688181887541009,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00654612039368276,0.00621042191195544,0.0063782711528191,0.00621042191195544,0.00654612039368276,0.00621042191195544,0.00587472343022812,0.0055390249485008,0.0055390249485008,0.00587472343022812,0.00621042191195544,0.00587472343022812,0.00587472343022812,0.00587472343022812,0.00587472343022812,0.00570687418936446,0.00587472343022812,0.00604257267109178,0.00570687418936446,0.00587472343022812,0.00621042191195544,0.00621042191195544,0.00587472343022812
Channel ACC,-0.875,-0.875,-0.90625,-0.9375
Channel ACC,0.78125,0.78125,0.78125,0.78125
Channel ACC,-0.09375,-0.09375,-0.0625,0

#Frame30 #Time(ms) 955
Sensor 0
